video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"nAAu6vrh-R0","[유시민의 알릴레오 42회] 2019년 연말특집 언론X정치를 말할레오 - 1부 : 정연주 전 KBS 사장, 최경영 KBS 기자 / 2부 : 박주민 더불어민주당 의원","2019-12-20T11:00:14.000Z","UCJS9VvReVkplPwCIbxnbsjQ","사람사는세상노무현재단","25","19.23.12","노무현|노무현재단|유시민|정연주|박주민|최경영|KBS|기자|국회|정치|선거법|언론|자한당|민주당","584712","55451","823","1681","https://i.ytimg.com/vi/nAAu6vrh-R0/default.jpg","False","False","노무현재단은 후원회원 한분 한분이 보내주시는 소중한 후원금으로 운영됩니다. 여러분의 후원이 세상을 바꾸고, 대한민국의 미래를 만들어갑니다.　 ◎ 사람사는세상 노무현재단 공식 SNS홈페이지  http://www.knowhow.or.kr후원안내  1688-0523페이스북 https://www.facebook.com/rmoohyun인스타그램 https://www.instagram.com/rohmoohyunfoundation유튜브 https://www.youtube.com/c/사람사는세상노무현재단트위터 https://twitter.com/RohFoundation노무현사료관 http://archives.knowhow.or.kr"
"DgdqZxa35bM","(속보)미군,'김정은수뇌부 생포 특전훈련' 전격공개! 북한, ICBM 발사임박(12.22 NYT보도)! 미군,연일 첨단정찰기 작전비행!!","2019-12-22T20:58:59.000Z","UC45hk7RSPPS_tezwn5rcL0A","전옥현 안보정론TV","25","19.23.12","[none]","48122","6240","63","157","https://i.ytimg.com/vi/DgdqZxa35bM/default.jpg","False","False","#한미특수부대훈련#참수작전#정찰활동#ICBM#김정은수뇌부"
"kAx3CwnbvlQ","[해외반응] UFC 부산, 코리안 좀비 정찬성, 에드가에 TKO승!","2019-12-21T19:23:46.000Z","UCWChazNpbbTMk1jCaRSwrvw","해외네티즌반응","25","19.23.12","해외|네티즌|반응|해외반응|UFC|MMA|Korean Zombie|정찬성|코리안좀비|에드가","179525","961","127","119","https://i.ytimg.com/vi/kAx3CwnbvlQ/default.jpg","False","False","☆ http://www.gasengi.com  (가생이닷컴 공식 제휴 채널)  ☆ 12월 21일 부산에서 열린 'UFC Fight Night' 메인경기인 페더급, 코리안 좀비 정찬성 vs 프랭키 에드가의  경기에서, 정찬성은 1라운드 3분 17초 만에 TKO승리를 거두었습니다.☆ 관련동영상보기https://youtu.be/XZiwHMTjAc0#해외반응 #해외네티즌반응"
"HfaTKPVVq3U","돌아온!! 여친옷놀리기모음!! 레전드의 탄생ㅋㅋ인간 초코송이,염땈,쌍쌍바ㅋㅋㅋ미친 싱크로율! Joking about your girlfriend's clothes!","2019-12-20T11:04:45.000Z","UCj-durTg1W7uWsB8oq0u7kA","엔조이커플enjoycouple","24","19.23.12","엔조이커플|enjoycouple|먹방|mukbang|kpop|민뚜|라라|커플|영상|동영상|레전드|웃긴|개그|웃음참기|유머|보물섬|더블비|대도서관|윰댕|조재원|김유이|급식왕|bts|exo|엑소|방탄소년단|쏘야쭝아|소근커플|성수커플|석준이가해|와썹맨|여친옷|염따|초코송이|옷놀리기","572031","15728","213","939","https://i.ytimg.com/vi/HfaTKPVVq3U/default.jpg","False","False","#여친옷 #헤각장 #염따엔조이커플 구독하기♡ - https://www.youtube.com/enjoycouple?sub_confirmation=1엔조이커플 인스타그램  enjoycouple instagram ▶https://www.instagram.com/enjoycouple/엔조이커플 페이스북  enjoycouple facebook▶https://www.facebook.com/enjoycouple손민수 Minddufacebook    ▶ https://www.facebook.com/mindduartinstagram ▶ https://www.instagram.com/mindduart/임라라  Limlalafacebook   ▶ https://www.facebook.com/limlalalandinstagram ▶https://www.instagram.com/limlalaland/"
"tNr3a7iqwXw","!!심약자주의!! 촬영 중 겪었던 소름끼치는 공포...","2019-12-21T12:06:11.000Z","UCgm633UDZayRRxv4U5Y1DXA","불협화음","23","19.23.12","[none]","110912","3147","179","1626","https://i.ytimg.com/vi/tNr3a7iqwXw/default.jpg","False","False","그냥... 누군가의 장난이었길 바랍니다...진짜 소름끼쳐서 밖에 못나가겠어 ㅠ#참교육 #공포 #귀신불협화음 공식 페이스북: https://bit.ly/2JDd6CO불협화음 자율 구독료:www.불협화음.com불협화음 섭외&광고문의 : kjk930909@gmail.com"
"kAsFoKEuQio","12월 23일 10시 정규재의 텐텐뉴스","2019-12-23T02:38:44.000Z","UCOqCunaF9qVN8bXwsK0HT3g","펜앤드마이크TV","25","19.23.12","정규재|펜앤마이크|정규재tv|정규재방송|펜앤드마이크|뉴스|오전뉴스|조간|10시|대우일렉트로닉스|한일청구권협정|주한미군|북한|한국일보|심상정|방위비|공지영|임동호|국민통합연대|박관용|노재봉|김경한|윤증현|대치동|서울 부동산|마크롱|ISD|비핵화|배달의민족|딜리버리히어로|블룸버그|이란|다야니|이낙연","61439","8527","140","184","https://i.ytimg.com/vi/kAsFoKEuQio/default.jpg","False","False","* 월 1만원 정기구독이면 나라를 지킵니다! *1) 펜앤마이크 정기구독(해피나눔) 바로가기: https://www.ihappynanum.com/Nanum/complex/0BT4KW55HB2) 일시구독 계좌: 기업은행 024-088734-01-018 (주식회사 펜앤드마이크)     정기구독 계좌: 기업은행 024-088734-04-046 (주식회사 펜앤드마이크)각종 후원방법 안내: http://www.pennmike.com/com/spon.html"
"Kq4-oOijlYQ","[다시보기] 오늘부터 한중일 정상외교…北 도발·관계 개선 논의 - 2019년 12월 23일(월) KBS 뉴스광장","2019-12-22T23:18:49.000Z","UCcQTRi69dsVYHN3exePtZ1A","KBS News","25","19.23.12","KBS|뉴스|LIVE|kbs|live|kbs뉴스|실시간|kbs실시간|news|다시보기|한중일정상외교|북한|트럼프|미국|국회본회의|광주모텔화재|날씨","18082","76","28","3","https://i.ytimg.com/vi/Kq4-oOijlYQ/default.jpg","False","False","[2019년 12월 23일(월) 주요뉴스]·오늘부터 한중일 정상외교…北 도발·관계 개선 논의·北 발사대 구조물 확장 포착…트럼프, 대북 공조 강화·‘33명 사상’ 모텔 방화 용의자 구속영장·의장·3당 원내대표 회동…본회의 열리나?·중부 아침까지 비·눈…미세먼지 ‘나쁨’▣ KBS 24시뉴스의 원활한 서비스를 위해 매일 오전 6시와 오후 9시에 스트리밍 서비스를 재부팅합니다. 해당 시간대에 24시 뉴스를 시청하시는 분들은 라이브 플레이어창에 종료 안내문이 뜨는 경우,  24시뉴스 LIVE 창을 다시 실행해 이용해 주세요. ▣KBS1, KBS2TV에서 선별된 뉴스, 시사, 다큐멘터리 프로그램들을 365일 24시간 실시간으로 전해드립니다. ▣ 실시간 편성정보(Schedule) : https://goo.gl/DRTpbv▣ KBS 뉴스 보기 ◇ PC : http://news.kbs.co.kr ◇ 모바일 : http://mn.kbs.co.kr▣ 제보안내 ◇ 카카오톡에서 'KBS뉴스' 검색 ◇ 전화: 02-781-1234 ◇ 홈페이지: https://goo.gl/4bWbkG ◇ 이메일: kbs1234@kbs.co.kr▣ KBS뉴스 유튜브 구독하기 : https://goo.gl/qCWZjZ▣ KBS뉴스 유튜브 커뮤니티 : https://goo.gl/6yko39"
"QVr2_chE8jk","(쿠키)불과 5년전 시작된 스포츠 스타들의 연봉 폭등, 그리고 컨텐츠 시대","2019-12-22T11:05:55.000Z","UCsJ6RuBiTVWRX156FVbeaGg","슈카월드","23","19.23.12","슈카|슈카월드","54799","1055","31","95","https://i.ytimg.com/vi/QVr2_chE8jk/default.jpg","False","False","어렵고 딱딱한 경제,시사,금융 이야기를 쉽고 유쾌하게 풀어내는 토크방송입니다."
"HNrM7eJX-Yo","매우 현실적인 마인크래프트 - 겜브링(GGAMBRING)","2019-12-20T07:00:01.000Z","UCSOeJWyByeoBHpmrm0NnlLw","겜브링 GGAM BRING","20","19.23.12","병맛게임|겜브링|ggambring|sandbox network|샌드박스|갬블링|겜브링tv|마인크래프트|게임이 현실|게임이 현실이라면|minecraft|마크 실사판|마크","233900","3032","201","614","https://i.ytimg.com/vi/HNrM7eJX-Yo/default.jpg","False","False","#겜브링 #마인크래프트# 게임실화냐촬영 당일 레알로 굉장히 추웠습니다..【무료채널구독】 ► https://www.youtube.com/channel/UCSOeJWyByeoBHpmrm0NnlLw?sub_confirmation=1【팬아트 및 팬레터!】 ► ggambring@sandboxnetwork.net【인스타그램】 ► https://www.instagram.com/ggambringtv【겜브링TV 시즌4】 ►애니박스 | 매주 월요일 오후 5시!애니원 | 9월 26일 부터~ 매주 목요일 저녁 6시!챔프 | 9월 23일 부터~ 매주 월-화 저녁 7시!【겜브링TV 방영】 ►애니박스 겜브링TV 시즌 1~3 방송중애니박스 겜브링TV 블록대탐험 방송중애니맥스 겜브링TV 시즌1~2 방송중애니맥스 겜브링TV 블록어드벤처 시즌1 방송중"
"wXmKDOqM8to","의식을 잃은 운전자..그러나 문이 열리지 않는다! 2019.12월 두번째 블랙박스 모음집 [블박맛ZIP][몇대몇블랙박스]","2019-12-21T06:30:12.000Z","UCs2TmEANiFrjKhzCsKsY7XA","몇대몇?블랙박스","2","19.23.12","몇대몇블랙박스|블랙박스|자동차|교통","91040","1172","28","745","https://i.ytimg.com/vi/wXmKDOqM8to/default.jpg","False","False","의식을 잃은 운전자..그러나 문이 열리지 않는다! 2019.12월 두번째 블랙박스 모음집*1080P로 설정하시면 선명하게 시청하실수 있습니다.*많은영상 준비되어 있습니다*좋아요 구독하기 부탁드립니다*출처 only제보영상*제보 mbox9911@gmail.com*음악: https://www.bensound.com*일러스트 작가 : 이*진 snyang0623@gmail.com#블랙박스로본세상#맨인블랙박스#블랙박스영상모음"
"GIZ2TGSmHcQ","순진함의 끝을 보여주는 동생 끝이 어디인지 확인해보기ㅋㅋㅋㅋㅋㅋ","2019-12-22T04:00:12.000Z","UCfTJQQjCFU7GU0ll8TJ50tg","삼프로","22","19.23.12","[none]","81980","1296","58","118","https://i.ytimg.com/vi/GIZ2TGSmHcQ/default.jpg","False","False","★Instagram★황현홍https://instagram.com/hyeo_nong?igshi...신승호https://instagram.com/3p.r.o?igshid=n...김은수https://www.instagram.com/kes_1245/?h...★광고&협업 문의★tkavmfh12@daum.net노래 출처📢BGM✔Track - TONG APOLLO - Lift Off✔Soundcloud - https://soundcloud.com/tong-apollo✔나눔뮤직 - https://tv.naver.com/v/10038992#youtube #facebook #English"
"cNZcZ7IhJns","트럼프 완전 열 받았다! 미 전략자산 한반도 집결하는 이유가 北,핵 내부00 자의 폭로때문?","2019-12-21T10:30:03.000Z","UCBwVBTGgYqIJzBu3IwDUx4g","유파치","25","19.23.12","[none]","59688","3692","222","77","https://i.ytimg.com/vi/cNZcZ7IhJns/default.jpg","False","False","미 전략자산 한반도 집결하는 이유?"
"uyTx6Kyi1Mw","레전드 드라마 [내 남자의 여자] Ep.12 마지막회 '편집자도 놀란 불륜의 최후' / 'My Husband's Woman' Review","2019-12-20T15:00:11.000Z","UCcOYEm78CpaZQvPE6LtoSeA","SBS NOW","24","19.23.12","SBS|Entertainment|레전드드라마|SBS드라마|DRAMA|Korea drama|내 남자의 여자|My Husband's Woman|Woman|김희애|김상중|배종옥|하유미|김병세|박지빈|불륜|사랑과전쟁|바람|막장드라마|불륜드라마|더원|사랑아|딕션|교양강좌|기싸움|김수현|김수현작가|교양|치정멜로|아내|살림|마트교양|감자|반찬투정|입맛|이혼","485142","4597","271","1622","https://i.ytimg.com/vi/uyTx6Kyi1Mw/default.jpg","False","False","[마지막 회] 편집자도 놀라버린 불륜의 최후^^'여러분 바람 피우지 마세요' 오늘부로 비혼 주의 만세~낙동강 오리알 신세 돼버림ㅋㅋ'내 남자의 여자'를 사랑해주셔서 감사합니다  (ʃƪ ˘ ³˘) #김희애 #김상중 #배종옥 #하유미▶ Subscribe NOW! SBS NOW!  https://bit.ly/2YRf9Kn▶ Homepage : https://programs.sbs.co.kr/drama/woman▶ Facebook: https://www.facebook.com/SBSdramaZip/▶ Instagram: https://www.instagram.com/sbsnow_insta/"
"7UbK-clU6Hk","안하려던 수술 합니다 악플 때문에 [띠미","2019-12-22T08:57:32.000Z","UC46BbEkxhjIHUj6EJ_waw-g","띠미 ddimmi","24","19.23.12","띠미|Elal|띠미 성형|띠미 턱|띠미 악플|악플읽기|악플|안면윤곽|성형","342367","11006","233","3631","https://i.ytimg.com/vi/7UbK-clU6Hk/default.jpg","False","False","[구독] [좋아요] [댓글]은 저에게 큰 힘이 됩니다 ^-^♥인스타그램:ddimmi96비즈니스 문의 이메일 : ddimmi96@gmail.com▶샌드박스가 정말 또 이사를 했어요.. ㅎㅡㅎ 새로 바뀐 주소 : 서울특별시 강남구 테헤란로 518 Wework빌딩 15층받는 사람 명 - 띠미 ※ 선물 개봉기는 따로 찍지않고 감사히 받겠습니다!     선물은 강요가 절대 아니에요!"
"K3Iz1IW35p4","나는 꿈에서 카드캡터체x리였어","2019-12-22T03:15:00.000Z","UCvXoedkUpd2frzLnZgpx1zw","악녀","23","19.23.12","[none]","83578","2920","14","454","https://i.ytimg.com/vi/K3Iz1IW35p4/default.jpg","False","False","❥악녀의 생방송 : https://www.twitch.tv/bgirl_0❥악녀에게 후원하기 : https://twip.kr/donate/bgirl_0❥악녀 일상훔쳐보기 : https://www.instagram.com/yeeun_bg/?hl=ko"
"Jd_eGCdl1QE","유튜버한테 한달동안 성희롱+인격모독을 당했습니다... 도와주세요... 22세 피해여성 인터뷰!! 물개지욱 사건","2019-12-22T10:00:02.000Z","UCVWN__TENeCRT8P6B6SwNog","정배우 : 사건사고이슈","24","19.23.12","정배우|노빠꾸정배우|사건|이슈|해명|BJ사건|유튜브사건|유튜버사건|사과","64982","701","132","518","https://i.ytimg.com/vi/Jd_eGCdl1QE/default.jpg","False","False","#물개지욱 #수영유튜버 #수영 #수영복 #비키니 #스타킹 #모델"
"-AZlYLXC3ek","[일차원적 그녀석 특별편] 오늘 당신의 하루가 너무 럭키하다면?","2019-12-21T01:00:00.000Z","UCcyXjAdiepuKgmJO2C2fEmA","환경부","29","19.23.12","에코백|환경부|환경정책|환경지킴이|방구커플|재능방송|재능방송tv|초관심|초관심드라마|일차원적그녀석|특별편|일차원적그녀석 특별편|환경드라마|웹드라마|웹드라마추천|웹드라마청소년|커플질투|커플드라마|웹드라마몰아보기|웹드라마특별편|방한경|이세종|구수진|버들버들|버들버들해|버들버들 드라마|버들버들노래","60801","1364","31","115","https://i.ytimg.com/vi/-AZlYLXC3ek/default.jpg","False","False","[일차원적 그녀석 특별편] 오늘 당신의 하루가 너무 럭키하다면?*특별편은 환경부 채널에서만 공개됩니다. 구독으로 환경부와 초관심을 응원해주세요!#방구커플 #일차원적그녀석 #운수좋은날한경과 달리 럭키한 일이 가득한 우리 곰이곰이즐거운 기분으로 서프라이즈를 준비한 수진은 한경의 전화로 수상한 여자의 전화를 받게 되는데!!!일차원적 그녀석 특별편! 환경 TIP1) 꽃다발을 선물할 때, 포장지 대신 에코백에 담아보세요. 예쁜 꽃은 꽃병에 선물받은 에코백은 다양한 소중한 물건을 담을 수 있어요."
"SkHDzA_7YfA","[BANGTAN BOMB] Jimin's calligraphy skills - BTS (방탄소년단)","2019-12-21T08:00:02.000Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","19.23.12","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","1615603","312426","809","17062","https://i.ytimg.com/vi/SkHDzA_7YfA/default.jpg","False","False","BTS Official Homepage http://bts.ibighit.comBTS Blog http://btsblog.ibighit.comBTS Facebook https://www.facebook.com/bangtan.official"
"goH6Mxn7niY","(긴급보고서)북한스마트폰, 평양뒤집는다.","2019-12-22T09:38:18.000Z","UCBXt-8JsY7EfX_hZ91LYI5w","정성산TV","24","19.23.12","정성산|정성산TV|미국북한인권위원회|2019북한의 정보역공","71503","8094","115","100","https://i.ytimg.com/vi/goH6Mxn7niY/default.jpg","False","False","미국 북한인권위원회 발표(2019 북한의 정보 역공격)를 인용하였습니다.여러분들의 후원으로 가열차게(열정,전투적) 달리고 있습니다.자율적구독후원 : 하나은행 : 106-910488-13707 (박*옥)해외페이팔 후원링크 :  https://www.paypal.me/jungsungsantv문의 : loveinyoduk@gmail.com"
"CRTvU7uX08U","10가지 DIY 크리스마스 학용품","2019-12-21T09:00:05.000Z","UClSxH8KQdfytf2raNAByMiA","Troom Troom Kr","26","19.23.12","크리스마스|학교|학교 용품|크리스마스 스타일|재미있는 DIYs|학교 공예|크리스마스 공예|겨울|겨울 공예|멋진 크리스마스 학 용품|크리스마스 학교 공예품|크리스마스 아이디어|크리스마스 수제|크리스마스 준비|크리스마스 외부|크리스마스 학교 아이디어|DIY 크리스마스 학용품","73693","891","125","64","https://i.ytimg.com/vi/CRTvU7uX08U/default.jpg","False","False","구독하기 링크 WHOA: https://www.youtube.com/channel/UC5q-qf-17qPhmhtCoxlXChQ?sub_confirmation=1바람핀 남친 복수하기/물건 부수는 슬로 모션 장면: https://youtu.be/LDzFjOBkmnk17가지 DIY 크리스마스 꾸미기와 선물 아이디어: https://youtu.be/9R0wMOIuhOU?list=PLXLtqcQxuUNHaZz-62V6LEt7hccrBZlMF크리스마스가 다가와요. 준비를 하고 있나요 아니면 학교 때문에 시간이 없나요? 이럴때는 방법이 있어요! 지루한 수업에 크리스마스 분위기를 더해줄 크리스마스 학용품을 만나보세요!준비물과 도구:•                폼지•                가위•                글루건•                페인트 라이너•                아크릴 페인트•                비즈•                커터 칼•                라이트 줄•                크리스마스 카드 프린트•                카드보드•                글리터•                도시락 통•                마커•                펠트지•                테이프•                라이트 클레이•                크레용•                크레용 라벨 프린트•                공 모양 병•                비즈•                스팽글•                글리세린•                실리콘 틀•                양면 테이프•                글리터 테이프•                화이트 통•                와이어•                버클•                징글 벨•                선물 포장지•                캡•                스타벅스 라벨 프린트•                하얀 지우개•                빨대•                풀•                크리스마스 풀 라벨•                화분•                초록 스프레이 페인트•                바늘과 실•                종이 클립•                하얀 실•                폼폼•                폼폼 끈•                오래된 스카프•                노트•                펜•                벨크로Musiс:Hip Hop Christmas by Twin Musicom is licensed under a Creative Commons:By Attribution 4.0 License (https://creativecommons.org/licenses/by/4.0/).Artist: http://www.twinmusicom.org트룸트룸 동영상 더 보기: 인기 동영상:14 Weird Ways To Sneak Food Into Class / Back To School Pranks:  https://youtu.be/W5p2ndS34vA18 Funny Pranks! Prank Wars! https://youtu.be/yWazGzCNtJ411 DIY Edible Makeup Ideas/11 Funny Pranks:  https://youtu.be/kewz3hF63Xo17 Weird Ways To Sneak Makeup Into Class:  https://youtu.be/bvhBIsmzhwEGummy Food vs Real Food Challenge!  https://youtu.be/jBIG6GsQcq8인기 플레이리스트:Funny Pranks: https://www.youtube.com/playlist?list=PLy0LaulZe0vRyRDcwVaqbvnbSqhSQNtS-Back to School: https://www.youtube.com/playlist?list=PLy0LaulZe0vSzNLVwlQZVJszbLCsIwl_CLife Hacks: https://www.youtube.com/playlist?list=PLy0LaulZe0vSljAapkasaxsIKJp7I-7j0Beauty And Makeup Hacks: https://www.youtube.com/playlist?list=PLy0LaulZe0vSUQifjokDaw5m9aIgOQKt-Home Décor: https://www.youtube.com/playlist?list=PLy0LaulZe0vRWdxuF7xEwK_eJV2cZ8dt0트룸트룸 팔로우하기:구독 링크: https://www.youtube.com/channel/UClSxH8KQdfytf2raNAByMiA?sub_confirmation=1Instagram: https://www.instagram.com/troomtroom/Facebook: https://www.facebook.com/troomhandsPinterest: https://pinterest.com/troomtroom/Troom Troom English :구독 링크: https://www.youtube.com/channel/UCWwqHwqLSrdWMgp5DZG5Dzg?sub_confirmation=1Troom Troom Español: 구독 링크: https://www.youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA?sub_confirmation=1Troom Troom Française:구독 링크: https://www.youtube.com/channel/UCyNeKmBHI10u4bwYEKimlZA?sub_confirmation=1Troom Troom Russian: 구독 링크: https://www.youtube.com/channel/UCq1JpGFxcZTbbOAz010U-og?sub_confirmation=1Troom Troom Deutsch:구독 링크:  https://www.youtube.com/channel/UCzgmxZIlgfH1fgch7OpigIA?sub_confirmation=1Troom Troom Chinese:구독 링크:  https://www.youtube.com/channel/UCV3NWBs2K7pOEGmI4w_2dhg?sub_confirmation=1Troom Troom Português:구독 링크:  https://www.youtube.com/channel/UCgCQlMYN2XypwYC2wcR32bA?sub_confirmation=1Troom Troom Japanese:구독 링크: https://www.youtube.com/channel/UCPCwT9JMWPjg6xAWrQxhQaw?sub_confirmation=1Troom Troom Hindi:구독 링크: https://www.youtube.com/channel/UCwP0n9or789Y33-JNNe-tlA?sub_confirmation=1트룸트룸이란: 따라 하기 쉬운 DIY 동영상 튜토리얼. DIY 액세서리, 메이크업 튜토리얼, 라이프 핵, 장난, 인테리어 소품 등등! 쉽게 만들어보세요!비즈니스 관련 문의는 여기로 주세요: troomtroomdiy@gmail.com오늘의 질문: 동영상의 어떤 부분이 제일 재밌었나요? 댓글에 남겨주세요!잊지 말고 알림 받기, 좋아요, & 구독 눌러주세요!"
"yrhwaSkBx1Y","[왜냐맨 긴급공지] 죄송합니다 여러분...","2019-12-21T05:00:14.000Z","UCYP2aGg8h_9JHqNQBHNKp7w","Loud G","20","19.23.12","라우드G|LoudG|김민아|왜냐맨|왜냐맨 시즌3|왜냐맨 19화|왜냐맨 김민아|김민아 왜냐맨|장민철|장민철 왜냐맨|왜냐맨 장민철|킹냐맨|어떤걸|왜냐맨3|왜냐맨 상담|시즌3|김민아 그랜절|김민아 세미그랜절","460909","7078","149","1717","https://i.ytimg.com/vi/yrhwaSkBx1Y/default.jpg","False","False","죄송합니다... 사과드립니다..원래는 금주 토요일에 민철이와 민아의 예를 찾기위한 에피소드가 준비되었으나..편집을 열심히 하던 중 편집용 하드가 죽어버렸습니다..😭민아의 세미 그랜절로 금주만 참아주시길 양해 부탁드리며 다음주에는 더욱 열심히 준비하여 왜냐맨 19화로 찾아뵙도록 하겠습니다 (_ _)😜매주 토요일 오후 2시!킹냐맨 시즌3가 여러분들 찾아갑니다.구독과 알림설정으로 놓치지 않고 왜냐맨3 보기!! 😁😁댓글 달아주면 가끔 민철이랑 민아가 댓글도 달아줌! (...아마도?)#왜냐맨 #어떤걸 #장민철 #김민아 #동갑내기과외하기👇 loudG 채널 구독하고 꿀잼 영상 먼저보기!😍https://www.youtube.com/channel/UCYP2aGg8h_9JHqNQBHNKp7w?sub_confirmation=1👀왜냐맨 모아보기👏👏https://www.youtube.com/watch?v=mkTzkFx-XjY&list=PLqlUleMK09pwLDP4WdxORzsaSR_2rQyX1"
"7BVp95bmWJ8","청와대엔 칼바람, 자유한국당엔 봄바람...윤석열 검찰 '편파수사' 논란 분석","2019-12-20T13:30:12.000Z","UCugbqfMO94F9guLEb6Olb2A","HankyorehTV","25","19.23.12","한겨레|한겨레TV|Hankyoreh|HankyorehTV|korea|한국|대한민국|한겨레 라이브|Hankyoreh Live","149651","5747","504","676","https://i.ytimg.com/vi/7BVp95bmWJ8/default.jpg","False","False","윤석열 검찰의 ‘편파 수사’ 논란이 커지고 있습니다.  윤석열 검찰총장은 인사 청문회에서 정치적 중립, 공평한 수사를 약속했습니다. 하지만, 유재수 감찰무마 의혹, 김기현 측근 경찰수사 관련 의혹 수사 등 청와대와 경찰을 향해선 거침없이 칼을 휘두르는 반면, 자유한국당 관련 수사에선 적극적인 모습을 찾기 어렵습니다. ‘황교안 수사방해 의혹’, ‘나경원 딸 입시비리 의혹’, ‘패스트트랙 수사’ 등 제기되는 사건마다 주춤거리는 모양새입니다. 두 얼굴의 윤석열 검찰, 왜 청와대와 자유한국당에 다른 잣대를 들이대는 것처럼 보이는 걸까요. 법조와 정치 분야를 오래 취재하고 명칼럼을 많이 써오신 김이택 한겨레 논설위원과 함께 윤석열 검찰의 이중 행태 이유를 짚어봅니다. 자세한 내용, 지금 영상으로 확인하시죠.●제작기획 진행 손원제 기자 wonje@hani.co.kr출연 김이택 논설위원연출 촬영 조소영 피디 azuri@hani.co.kr  ●〈한겨레TV〉 유튜브 채널 구독하기 -https://goo.gl/vYg2yI● 한겨레 LIVE 미리보기 - http://bitly.kr/c8uVXR■ 한겨레 채널 모음▶ 인터넷한겨레: http://www.hani.co.kr▶ 한겨레TV: http://www.hanitv.com/▶ 한겨레TV 페이스북: https://www.facebook.com/hankyorehtv/▶ 한겨레신문 구독: https://goo.gl/MBKMLD▶ 영상과 취재 관련 제보: pd295@hani.co.kr#윤석열 #검찰개혁 #청와대 #황교안 #나경원 #편파수사 #자유한국당 #패스트트랙 #한겨레_라이브_화목_오후6시"
"QtdEegharqI","'이세돌 은퇴대국' 쎈돌 이세돌 vs AI 한돌, 마지막 승부 풀영상 / SBS","2019-12-21T08:55:22.000Z","UCkinYTS9IHqOEwR1Sze2JTw","SBS 뉴스","25","19.23.12","[none]","306752","1640","152","188","https://i.ytimg.com/vi/QtdEegharqI/default.jpg","False","False","1승씩 올린 이세돌 9단과 한돌이 오늘(21일) 마지막 대국에서 진검승부를 겨뤘습니다.이세돌이 1국에서는 승리, 2국에서는 패배로 승부는 원점으로 돌아갔습니다. 이세돌과 한돌은 오늘 최종 3국에서 승부를 가렸습니다. 과연 결과는 어떻게 됐을까요? 83년 고향 신안에서 태어나 바둑을 시작한 이세돌은 신안에서 오늘 대국을 마지막으로 바둑 인생을 마감합니다. #SBS8뉴스 #SBS뉴스 #실시간 으로 만나 보세요라이브 뉴스 채널 SBS 모바일24※ 원활한 서비스 환경을 위해 LIVE 스트리밍 서버를 재부팅할 수 있습니다. 시청 중 '종료' 알림이 뜨더라도, 홈 화면 (https://www.youtube.com/sbs8news) 에서 곧 재개됩니다.▶SBS 뉴스 제보하기홈페이지: https://news.sbs.co.kr/news애플리케이션: 'SBS 뉴스' 앱 설치하고 제보카카오톡: 'sbs 뉴스'와 친구 맺고 채팅페이스북: 'sbs 뉴스' 검색해 메시지 전송이메일: sbs8news@sbs.co.kr 문자: #6000전화: 02-2113-6000▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube ▶SBS 뉴스 라이브 : https://n.sbs.co.kr/live"
"CtPeTjv_GpQ","‘비례당’ 꼼수 vs 꼼수?…선거법 협상 새 국면 | 뉴스A LIVE","2019-12-22T04:55:44.000Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","19.23.12","비례당|선거법","94143","2980","127","287","https://i.ytimg.com/vi/CtPeTjv_GpQ/default.jpg","False","False","심재철 심손정박+문, 신5적이라 불러도 괜찮다 '4+1' 협의체, 발목 잡는 석패율제…합의 난항 꼼수엔 묘수로…한국당, '위성정당' 묘수될까? ※자세한 내용은 뉴스A LIVE에서 확인하실 수 있습니다.▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews"
